ID	S1	S2	S1/Initiated Expression (IE_S1)	S1/Expression Repetition (ER_S1)	S1/tokens (%)	S2/Initiated Expression (IE_S2)	S2/Expression Repetition (ER_S2)	S2/tokens (%)	Voc. Overlap S1	Voc. Overlap S2	SR/S1/ELS	SR/S1/EV	SR/S1/ER	SR/S1/ENTR	SR/S1/L	SR/S1/LMAX	SR/S2/ELS	SR/S2/EV	SR/S2/ER	SR/S2/ENTR	SR/S2/L	SR/S2/LMAX
107108_and_143144_6_tsv	A	B	0.7857142857142857	0.14736842105263157	0.6934306569343066	0.21428571428571427	0.5	0.30656934306569344	0.2222222222222222	0.4444444444444444	17.0	0.16037735849056603	0.5094339622641509	0.730926377590601	1.2045454545454546	2.0	9.0	0.15254237288135594	0.3728813559322034	0.4689955935892812	1.1	2.0
049050_and_005006_15_tsv	A	B	0.0	0.6017699115044248	0.5380952380952381	1.0	0.010309278350515464	0.46190476190476193	0.38	0.34545454545454546	24.0	0.1951219512195122	0.6829268292682927	1.1959905850672135	1.4107142857142858	4.0	21.0	0.1826086956521739	0.5565217391304348	0.9503343840316568	1.3255813953488371	4.0
145146_and_041042_4_tsv	A	B	0.9230769230769231	0.18867924528301888	0.5353535353535354	0.07692307692307693	0.5543478260869565	0.46464646464646464	0.39622641509433965	0.4772727272727273	20.0	0.16666666666666666	0.55	1.0534081504863568	1.3478260869565217	4.0	22.0	0.1981981981981982	0.6036036036036037	1.4935577798664053	1.6666666666666667	5.0
123124_and_019020_2_tsv	A	B	1.0	0.01694915254237288	0.5412844036697247	0.0	0.54	0.45871559633027525	0.2631578947368421	0.4166666666666667	11.0	0.16176470588235295	0.4264705882352941	0.9938972639364227	1.3181818181818181	3.0	9.0	0.14285714285714285	0.6349206349206349	2.133937566094917	3.076923076923077	9.0
013014_and_063064_12_tsv	A	B	0.4166666666666667	0.4260355029585799	0.6525096525096525	0.5833333333333334	0.4777777777777778	0.3474903474903475	0.2328767123287671	0.5483870967741935	35.0	0.19444444444444445	0.65	1.081829876240684	1.3950617283950617	3.0	18.0	0.1487603305785124	0.6363636363636364	2.109194460990338	2.3823529411764706	7.0
141142_and_121122_11_tsv	A	B	0.14285714285714285	0.5865384615384616	0.5306122448979592	0.8571428571428571	0.16304347826086957	0.46938775510204084	0.46511627906976744	0.39215686274509803	24.0	0.19672131147540983	0.6639344262295082	1.708507925463538	1.7777777777777777	5.0	19.0	0.17272727272727273	0.5454545454545454	1.0462142562183352	1.3333333333333333	3.0
065066_and_123124_14_tsv	A	B	0.36363636363636365	0.42105263157894735	0.40860215053763443	0.6363636363636364	0.2545454545454545	0.5913978494623656	0.37037037037037035	0.2857142857142857	6.0	0.125	0.3125	0.6193821946787638	1.1538461538461537	2.0	9.0	0.1323529411764706	0.39705882352941174	0.7024665512903903	1.1904761904761905	2.0
041042_and_017018_11_tsv	A	B	0.4166666666666667	0.4489795918367347	0.6125	0.5833333333333334	0.26881720430107525	0.3875	0.3333333333333333	0.42857142857142855	35.0	0.21212121212121213	0.6787878787878788	1.2762413401078072	1.5066666666666666	3.0	16.0	0.13445378151260504	0.5126050420168067	1.2949950747154697	1.4736842105263157	4.0
039040_and_005006_3_tsv	A	B	0.9	0.2727272727272727	0.43564356435643564	0.1	0.2982456140350877	0.5643564356435643	0.4090909090909091	0.2571428571428571	12.0	0.22641509433962265	0.6037735849056604	1.3709505944546685	1.6	3.0	12.0	0.18181818181818182	0.4696969696969697	0.8404914014731815	1.2608695652173914	3.0
081082_and_057058_5_tsv	A	B	0.09090909090909091	0.6206896551724138	0.2222222222222222	0.9090909090909091	0.22167487684729065	0.7777777777777778	0.6428571428571429	0.20930232558139536	10.0	0.10309278350515463	0.44329896907216493	2.2272170014624826	2.6875	5.0	45.0	0.2112676056338028	0.7323943661971831	1.5059848567645755	1.6288659793814433	6.0
141142_and_121122_8_tsv	A	B	0.34782608695652173	0.3431952662721893	0.757847533632287	0.6521739130434783	0.25925925925925924	0.242152466367713	0.273972602739726	0.5714285714285714	32.0	0.17777777777777778	0.6611111111111111	1.4041155137123313	1.5405405405405406	4.0	9.0	0.11842105263157894	0.3157894736842105	1.3995812306460644	1.6	3.0
047048_and_043044_10_tsv	A	B	0.7916666666666666	0.2702702702702703	0.4977578475336323	0.20833333333333334	0.44642857142857145	0.5022421524663677	0.35714285714285715	0.3333333333333333	22.0	0.176	0.592	1.1160762796829875	1.4230769230769231	4.0	20.0	0.15503875968992248	0.5038759689922481	1.2060026902433667	1.4285714285714286	3.0
137138_and_069070_6_tsv	A	B	0.6333333333333333	0.39669421487603307	0.5654205607476636	0.36666666666666664	0.46236559139784944	0.43457943925233644	0.42857142857142855	0.5106382978723404	25.0	0.18796992481203006	0.6541353383458647	1.4388327998810815	1.6111111111111112	4.0	21.0	0.1926605504587156	0.5963302752293578	1.2400798499182697	1.5121951219512195	4.0
097098_and_109110_13_tsv	A	B	0.25	0.5512820512820513	0.484472049689441	0.75	0.30120481927710846	0.515527950310559	0.4166666666666667	0.36585365853658536	14.0	0.15555555555555556	0.6555555555555556	1.0921849424766137	1.425	5.0	13.0	0.12871287128712872	0.504950495049505	1.363120568566631	1.6785714285714286	6.0
121122_and_045046_10_tsv	A	B	0.8076923076923077	0.27710843373493976	0.4256410256410256	0.19230769230769232	0.42857142857142855	0.5743589743589743	0.5142857142857142	0.35294117647058826	18.0	0.18556701030927836	0.6391752577319587	1.8332728720904712	2.0294117647058822	4.0	25.0	0.2032520325203252	0.6910569105691057	1.653643402938919	1.72	5.0
027028_and_007008_9_tsv	A	B	0.2830188679245283	0.49230769230769234	0.31630170316301703	0.7169811320754716	0.2313167259786477	0.683698296836983	0.5342465753424658	0.38613861386138615	33.0	0.1813186813186813	0.4725274725274725	0.9308217193956854	1.303030303030303	4.0	66.0	0.21568627450980393	0.738562091503268	1.2107404649984412	1.4333333333333333	4.0
021022_and_003004_15_tsv	A	B	0.21052631578947367	0.5862068965517241	0.4264705882352941	0.7894736842105263	0.1794871794871795	0.5735294117647058	0.4634146341463415	0.35185185185185186	20.0	0.18691588785046728	0.5607476635514018	1.5946306390700067	1.7027027027027026	4.0	25.0	0.1937984496124031	0.6744186046511628	1.2861766890619075	1.4918032786885247	3.0
035036_and_007008_9_tsv	A	B	0.5581395348837209	0.3944954128440367	0.2794871794871795	0.4418604651162791	0.4199288256227758	0.7205128205128205	0.68	0.33663366336633666	25.0	0.15527950310559005	0.5093167701863354	1.3122157786373165	1.6326530612244898	4.0	66.0	0.21926910299003322	0.7508305647840532	1.2107404649984412	1.4333333333333333	4.0
067068_and_045046_5_tsv	A	B	0.0	0.5694444444444444	0.35467980295566504	1.0	0.05343511450381679	0.645320197044335	0.4375	0.2413793103448276	14.0	0.15217391304347827	0.6195652173913043	2.0156546557441946	2.3333333333333335	6.0	27.0	0.19148936170212766	0.7092198581560284	1.2681489963097885	1.6557377049180328	3.0
077078_and_119120_4_tsv	A	B	0.4375	0.21052631578947367	0.6705882352941176	0.5625	0.25	0.32941176470588235	0.22058823529411764	0.46875	23.0	0.17293233082706766	0.49624060150375937	1.0154312795575997	1.32	3.0	12.0	0.15584415584415584	0.4675324675324675	-0.0	1.0	1.0
131132_and_039040_11_tsv	A	B	0.13333333333333333	0.4875	0.49079754601226994	0.8666666666666667	0.25301204819277107	0.50920245398773	0.3333333333333333	0.3170731707317073	16.0	0.1702127659574468	0.574468085106383	1.0969880637381755	1.4722222222222223	5.0	16.0	0.16326530612244897	0.6224489795918368	1.6580777289741835	1.8484848484848484	5.0
011012_and_021022_4_tsv	A	B	0.4523809523809524	0.4325581395348837	0.5269607843137255	0.5476190476190477	0.44559585492227977	0.4730392156862745	0.3918918918918919	0.42028985507246375	50.0	0.2183406113537118	0.8122270742358079	1.5821372916270542	1.6605504587155964	6.0	46.0	0.2119815668202765	0.7235023041474654	1.5951133556866823	1.6631578947368422	5.0
011012_and_021022_5_tsv	A	B	0.2619047619047619	0.5289256198347108	0.40468227424749165	0.7380952380952381	0.33146067415730335	0.5953177257525084	0.5645161290322581	0.49295774647887325	26.0	0.19696969696969696	0.6363636363636364	1.1650679399151196	1.4310344827586208	3.0	37.0	0.18974358974358974	0.7282051282051282	1.4239514392744905	1.5555555555555556	5.0
131132_and_039040_10_tsv	A	B	0.76	0.2826086956521739	0.641860465116279	0.24	0.45454545454545453	0.3581395348837209	0.3220338983050847	0.40425531914893614	32.0	0.2077922077922078	0.6688311688311688	0.8403586716091171	1.2692307692307692	2.0	16.0	0.1553398058252427	0.4368932038834951	0.6143694458867568	1.1666666666666667	3.0
077078_and_119120_5_tsv	A	B	0.3076923076923077	0.48044692737430167	0.5311572700296736	0.6923076923076923	0.35443037974683544	0.4688427299703264	0.43661971830985913	0.5	46.0	0.21800947867298578	0.6824644549763034	1.4400318190931074	1.5777777777777777	6.0	36.0	0.19889502762430938	0.7071823204419889	1.23215889136457	1.4772727272727273	6.0
021022_and_003004_14_tsv	A	B	0.2777777777777778	0.4462809917355372	0.605	0.7222222222222222	0.25316455696202533	0.395	0.2777777777777778	0.3488372093023256	25.0	0.1865671641791045	0.6343283582089553	1.205823509509957	1.4285714285714286	4.0	16.0	0.16842105263157894	0.49473684210526314	1.121640762186858	1.375	3.0
027028_and_007008_8_tsv	A	B	0.71875	0.26548672566371684	0.6932515337423313	0.28125	0.5	0.3067484662576687	0.313953488372093	0.54	52.0	0.21052631578947367	0.7368421052631579	1.2237784285322935	1.425	4.0	22.0	0.1774193548387097	0.532258064516129	1.0957952550009336	1.3636363636363635	3.0
067068_and_045046_4_tsv	A	B	0.16666666666666666	0.4722222222222222	0.43636363636363634	0.8333333333333334	0.3548387096774194	0.5636363636363636	0.3783783783783784	0.358974358974359	13.0	0.14942528735632185	0.5057471264367817	0.6962122601251458	1.1875	2.0	22.0	0.205607476635514	0.7289719626168224	1.7956828983511026	2.0	5.0
035036_and_007008_8_tsv	A	B	0.9354838709677419	0.10909090909090909	0.6226415094339622	0.06451612903225806	0.55	0.37735849056603776	0.3611111111111111	0.52	33.0	0.1774193548387097	0.6344086021505376	1.37895681905781	1.542857142857143	4.0	22.0	0.18803418803418803	0.5641025641025641	1.0957952550009336	1.3636363636363635	3.0
097098_and_109110_12_tsv	A	B	0.8571428571428571	0.1744186046511628	0.5058823529411764	0.14285714285714285	0.40476190476190477	0.49411764705882355	0.2857142857142857	0.2926829268292683	16.0	0.16326530612244897	0.5918367346938775	1.5064827399582372	1.9310344827586208	7.0	17.0	0.17	0.55	1.1792766944604327	1.5757575757575757	6.0
121122_and_045046_11_tsv	A	B	0.23076923076923078	0.5	0.5228758169934641	0.7692307692307693	0.1643835616438356	0.477124183006536	0.4634146341463415	0.4318181818181818	17.0	0.1827956989247312	0.5483870967741935	1.0693857385344487	1.4	4.0	16.0	0.18604651162790697	0.47674418604651164	0.928604024021932	1.2727272727272727	3.0
137138_and_069070_7_tsv	A	B	0.08333333333333333	0.46153846153846156	0.49242424242424243	0.9166666666666666	0.1044776119402985	0.5075757575757576	0.36666666666666664	0.28205128205128205	11.0	0.13924050632911392	0.5949367088607594	1.9954618442383218	2.25	6.0	13.0	0.16883116883116883	0.4935064935064935	1.2722595663292233	1.5	3.0
047048_and_043044_11_tsv	A	B	0.75	0.32653061224489793	0.5355191256830601	0.25	0.5058823529411764	0.4644808743169399	0.4090909090909091	0.4186046511627907	23.0	0.20535714285714285	0.6607142857142857	1.35348111489794	1.5	4.0	14.0	0.13592233009708737	0.5242718446601942	1.7884504573082893	1.9285714285714286	4.0
081082_and_057058_4_tsv	A	B	0.3076923076923077	0.2857142857142857	0.55	0.6923076923076923	0.2698412698412698	0.45	0.3235294117647059	0.36666666666666664	18.0	0.20224719101123595	0.6966292134831461	1.3265620222517978	1.7222222222222223	4.0	12.0	0.1643835616438356	0.6301369863013698	1.680155966959864	1.875	4.0
141142_and_121122_9_tsv	A	B	0.375	0.356	0.78125	0.625	0.3	0.21875	0.21649484536082475	0.5384615384615384	52.0	0.19402985074626866	0.7238805970149254	1.280038146790945	1.4545454545454546	5.0	17.0	0.15315315315315314	0.43243243243243246	1.553752033644765	1.6896551724137931	4.0
041042_and_017018_10_tsv	A	B	0.55	0.3055555555555556	0.44171779141104295	0.45	0.42857142857142855	0.558282208588957	0.3902439024390244	0.3902439024390244	11.0	0.1375	0.4875	1.3085024445205309	1.5416666666666667	3.0	18.0	0.17307692307692307	0.6730769230769231	1.86231013516222	2.161290322580645	5.0
005006_and_027028_16_tsv	A	B	0.9047619047619048	0.35443037974683544	0.38164251207729466	0.09523809523809523	0.5078125	0.6183574879227053	0.42105263157894735	0.35555555555555557	16.0	0.1523809523809524	0.49523809523809526	1.7084118211067645	2.0	7.0	26.0	0.1897810218978102	0.7299270072992701	1.2256061313642361	1.4393939393939394	4.0
039040_and_005006_2_tsv	A	B	0.7777777777777778	0.2553191489361702	0.4563106796116505	0.2222222222222222	0.19642857142857142	0.5436893203883495	0.2962962962962963	0.18604651162790697	9.0	0.15789473684210525	0.49122807017543857	1.1567796494470395	1.4	3.0	7.0	0.10144927536231885	0.2753623188405797	0.8366407419411672	1.2666666666666666	2.0
065066_and_123124_15_tsv	A	B	0.9333333333333333	0.2653061224489796	0.24378109452736318	0.06666666666666667	0.39473684210526316	0.7562189054726368	0.4838709677419355	0.19230769230769232	8.0	0.11267605633802817	0.38028169014084506	0.4394969869215133	1.1818181818181819	3.0	33.0	0.20496894409937888	0.6335403726708074	1.062801040083985	1.3661971830985915	3.0
127128_and_027028_1_tsv	A	B	0.6	0.22950819672131148	0.6161616161616161	0.4	0.5789473684210527	0.3838383838383838	0.21621621621621623	0.4444444444444444	10.0	0.13333333333333333	0.4266666666666667	0.7382848661434505	1.2083333333333333	2.0	5.0	0.1	0.5	0.8112781244591328	1.5	3.0
141142_and_121122_10_tsv	A	B	0.4	0.35398230088495575	0.8475	0.6	0.5245901639344263	0.1525	0.18584070796460178	0.6774193548387096	72.0	0.20630372492836677	0.7965616045845272	1.4376776646258136	1.5625	4.0	12.0	0.12244897959183673	0.45918367346938777	1.4509082837501823	2.0	5.0
013014_and_063064_13_tsv	A	B	0.125	0.437125748502994	0.7260869565217392	0.875	0.20634920634920634	0.27391304347826084	0.2	0.358974358974359	35.0	0.19553072625698323	0.6815642458100558	1.2020917067870027	1.4050632911392404	4.0	10.0	0.1111111111111111	0.34444444444444444	1.224394445405986	1.5555555555555556	4.0
123124_and_019020_3_tsv	A	B	0.5714285714285714	0.2857142857142857	0.2545454545454545	0.42857142857142855	0.3048780487804878	0.7454545454545455	0.46153846153846156	0.17142857142857143	5.0	0.125	0.5	0.5225593745369408	1.1176470588235294	2.0	14.0	0.14432989690721648	0.6391752577319587	1.9644052674484187	2.5217391304347827	8.0
145146_and_041042_5_tsv	A	B	0.8333333333333334	0.2191780821917808	0.4124293785310734	0.16666666666666666	0.46153846153846156	0.5875706214689266	0.425	0.32075471698113206	12.0	0.14285714285714285	0.5119047619047619	0.8683927290103627	1.25	3.0	17.0	0.13934426229508196	0.48360655737704916	0.998689844084022	1.53125	3.0
049050_and_005006_14_tsv	A	B	0.23529411764705882	0.47474747474747475	0.6111111111111112	0.7647058823529411	0.19047619047619047	0.3888888888888889	0.3488372093023256	0.5	24.0	0.2222222222222222	0.7037037037037037	1.492358924303723	1.6041666666666667	4.0	16.0	0.2	0.6125	1.7830789481809688	1.9259259259259258	5.0
pair07_and_pair20_10_tsv	A	B	0.875	0.06097560975609756	0.5394736842105263	0.125	0.44285714285714284	0.4605263157894737	0.2727272727272727	0.375	12.0	0.12903225806451613	0.5376344086021505	1.647351814444994	1.84	5.0	13.0	0.16666666666666666	0.6538461538461539	1.6692462556711993	2.0454545454545454	7.0
107108_and_143144_7_tsv	A	B	0.8846153846153846	0.2702702702702703	0.3447204968944099	0.11538461538461539	0.44549763033175355	0.65527950310559	0.4782608695652174	0.27848101265822783	21.0	0.15789473684210525	0.6015037593984962	1.5878316604762512	1.7045454545454546	4.0	53.0	0.23555555555555555	0.76	1.5551184091493306	1.69	4.0
039040_and_005006_14_tsv	A	B	0.7142857142857143	0.2403846153846154	0.6227544910179641	0.2857142857142857	0.5238095238095238	0.3772455089820359	0.26229508196721313	0.5333333333333333	14.0	0.12389380530973451	0.48672566371681414	1.3108855473118677	1.5588235294117647	5.0	16.0	0.1951219512195122	0.5975609756097561	1.7830789481809688	1.9259259259259258	5.0
pair07_and_pair20_04_tsv	A	B	0.6923076923076923	0.2765957446808511	0.41964285714285715	0.3076923076923077	0.49230769230769234	0.5803571428571429	0.41935483870967744	0.3939393939393939	8.0	0.13793103448275862	0.41379310344827586	1.4604846813131116	1.6923076923076923	3.0	11.0	0.1506849315068493	0.6301369863013698	1.8419857583884833	2.1363636363636362	4.0
097098_and_109110_5_tsv	A	B	0.53125	0.35542168674698793	0.5724137931034483	0.46875	0.3548387096774194	0.42758620689655175	0.3194444444444444	0.3770491803278688	43.0	0.24157303370786518	0.7528089887640449	1.0791777810838037	1.3894736842105264	6.0	30.0	0.19736842105263158	0.5789473684210527	1.0910034050828825	1.3548387096774193	3.0
051052_and_097098_2_tsv	A	B	0.2857142857142857	0.45569620253164556	0.3495575221238938	0.7142857142857143	0.20408163265306123	0.6504424778761062	0.4	0.24	17.0	0.1619047619047619	0.4857142857142857	1.14630864593417	1.5151515151515151	5.0	28.0	0.17177914110429449	0.6134969325153374	1.3331967719853166	1.5151515151515151	5.0
pair05_and_pair12_16_tsv	A	B	0.6	0.29245283018867924	0.75177304964539	0.4	0.38571428571428573	0.24822695035460993	0.2111111111111111	0.5135135135135135	42.0	0.18834080717488788	0.7040358744394619	1.196188180058515	1.4	4.0	17.0	0.15315315315315314	0.44144144144144143	1.0757177504544575	1.4848484848484849	5.0
pair15_and_pair17_14_tsv	A	B	0.7222222222222222	0.3055555555555556	0.5775401069518716	0.2777777777777778	0.43037974683544306	0.42245989304812837	0.2631578947368421	0.4166666666666667	20.0	0.16393442622950818	0.5573770491803278	0.9737837298712213	1.3333333333333333	4.0	22.0	0.2222222222222222	0.6464646464646465	1.1538687240687704	1.4222222222222223	3.0
057058_and_107108_15_tsv	A	B	0.5	0.21428571428571427	0.35443037974683544	0.5	0.21568627450980393	0.6455696202531646	0.2765957446808511	0.18571428571428572	19.0	0.1919191919191919	0.5353535353535354	1.031600849266806	1.325	3.0	32.0	0.19047619047619047	0.6309523809523809	1.2229794031733012	1.4411764705882353	3.0
pair05_and_pair12_02_tsv	A	B	0.29411764705882354	0.4383561643835616	0.6636363636363637	0.7058823529411765	0.21621621621621623	0.33636363636363636	0.275	0.5238095238095238	11.0	0.13580246913580246	0.5555555555555556	1.1156444074874061	1.393939393939394	3.0	9.0	0.15789473684210525	0.43859649122807015	1.3382689280764644	1.6666666666666667	4.0
137138_and_069070_10_tsv	A	B	0.5555555555555556	0.3761467889908257	0.44129554655870445	0.4444444444444444	0.4057971014492754	0.5587044534412956	0.35185185185185186	0.34545454545454546	25.0	0.1953125	0.609375	1.5152607641446316	1.6458333333333333	4.0	36.0	0.23225806451612904	0.7032258064516129	1.2869430863510458	1.5492957746478873	5.0
025026_and_011012_13_tsv	A	B	0.23809523809523808	0.4065934065934066	0.43333333333333335	0.7619047619047619	0.3697478991596639	0.5666666666666667	0.4523809523809524	0.38	23.0	0.21495327102803738	0.6542056074766355	1.124374939543318	1.3725490196078431	4.0	22.0	0.171875	0.7109375	1.3657312607789955	1.5740740740740742	4.0
pair09_and_pair17_15_tsv	A	B	0.2	0.38235294117647056	0.5543478260869565	0.8	0.2073170731707317	0.44565217391304346	0.32608695652173914	0.3488372093023256	25.0	0.21739130434782608	0.6869565217391305	1.2010947341319422	1.4285714285714286	3.0	21.0	0.21649484536082475	0.5979381443298969	0.6581912658132185	1.1702127659574468	2.0
045046_and_049050_16_tsv	A	B	0.9459459459459459	0.22424242424242424	0.6	0.05405405405405406	0.7	0.4	0.47692307692307695	0.5740740740740741	36.0	0.19672131147540983	0.6994535519125683	1.4026826539183883	1.5324675324675325	5.0	20.0	0.15384615384615385	0.5923076923076923	1.4761860545027412	1.5957446808510638	4.0
pair09_and_pair17_01_tsv	A	B	0.09090909090909091	0.38961038961038963	0.5460992907801419	0.9090909090909091	0.15625	0.45390070921985815	0.2702702702702703	0.3448275862068966	19.0	0.22093023255813954	0.6744186046511628	1.7947367178034823	1.875	5.0	15.0	0.189873417721519	0.6582278481012658	1.746307034008563	1.8928571428571428	4.0
107108_and_143144_15_tsv	A	B	0.7857142857142857	0.23863636363636365	0.41706161137440756	0.21428571428571427	0.2926829268292683	0.5829383886255924	0.3125	0.234375	15.0	0.14705882352941177	0.5392156862745098	1.129740952045259	1.394736842105263	4.0	24.0	0.17266187050359713	0.5611510791366906	1.460984021148118	1.58	4.0
